group,step,n,rollout/p_mean,rollout/p_std,info/H_p_bits_mean,info/H_p_bits_std,info/I_cumulative_bits_mean,info/I_cumulative_bits_std,entropy/action_avg_mean,entropy/action_avg_std,entropy/seq_cumulative_mean,entropy/seq_cumulative_std,reward_info/H_correct_bits_mean,reward_info/H_correct_bits_std,reward_info/H_spec_bits_mean,reward_info/H_spec_bits_std,reward_info/H_combined_bits_mean,reward_info/H_combined_bits_std,reward_info/H_sum_components_bits_mean,reward_info/H_sum_components_bits_std,noise/std_mean,noise/std_std,loss/value_mean,loss/value_std,train/success_rate_mean,train/success_rate_std,val/success_rate_mean,val/success_rate_std
noise_c010,3144,3,0.5991842123048904,0.10934298196624655,0.9476534764139104,0.045761917442898724,2942.180237537761,17.629997390169876,1.4389932270243406,0.16479615877289763,25.859047991981054,1.6414437958155972,0.0,0.0,0.6328023369498899,0.154564565940939,0.6328023369498899,0.154564565940939,0.6328023369498899,0.154564565940939,17.152733388788775,0.051396209591031874,177.31786600748697,14.414057876692567,,,,
noise_c010,3145,3,0.5806627785143207,0.1446871336340627,0.9397351132990522,0.04906002260682732,2943.1199726510604,17.642171669783995,1.5227143689496738,0.15824813965199164,27.11625885961489,6.884430450550336,0.0,0.0,0.8741854163032032,0.10895862564549072,0.8741854163032032,0.10895862564549072,0.8741854163032032,0.10895862564549072,17.155472432219963,0.05142313361295939,182.43124389648438,15.50661689184501,,,,
noise_c010,3146,3,0.5802825100088781,0.13325113208321884,0.9463669992723212,0.03689169802186857,2944.066339650333,17.678822777714867,1.5152816697089524,0.1847854993610538,27.557775750288574,6.183983743059959,0.0,0.0,0.5408520829708316,0.4683916435424692,0.5408520829708316,0.4683916435424692,0.5408520829708316,0.4683916435424692,17.158230220826045,0.05152165804417631,180.8368682861328,5.578749268896464,,,,
noise_c010,3147,3,0.5797604265461987,0.16974961966740693,0.9239684796983344,0.0754942698137702,2944.990308130031,17.67830733220746,1.4367967639162995,0.15384771867867372,21.721884790167802,4.073840567487765,0.0,0.0,0.8589967506115249,0.08265108496832552,0.8589967506115249,0.08265108496832552,0.8589967506115249,0.08265108496832552,17.16092252346643,0.051511502391726825,182.76656087239584,3.444307392767471,,,,
noise_c010,3148,3,0.5935071312907089,0.10722448938134158,0.9517290911518343,0.04967227768595515,2945.9420372211825,17.697366418822458,1.5284976672920483,0.11602987405953268,25.235230712853973,2.2556126781201566,0.0,0.0,0.769758856858346,0.20855775210629107,0.769758856858346,0.20855775210629107,0.769758856858346,0.20855775210629107,17.163695160003886,0.05155836368885828,181.04212443033853,9.576450366867693,,,,
noise_c010,3149,3,0.5453083796888728,0.122145582521887,0.9650839278879548,0.008433476382653246,2946.9071211490705,17.70135211698395,1.5530102251586542,0.14191880365539356,25.893399049546105,3.3068599203519216,0.0,0.0,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,17.16650633426968,0.05156147378745353,190.53485616048178,5.004201130762449,,,,
noise_c010,3150,3,0.5555590770791076,0.11526155986782052,0.9651477447247027,0.02641099449513949,2947.8722688937946,17.704931866609865,1.5205128841894517,0.17890272445596386,25.99260947257906,7.711076078684496,0.0,0.0,0.5145214810646085,0.5006322205328103,0.5145214810646085,0.5006322205328103,0.5145214810646085,0.5006322205328103,17.16931723675123,0.051563259837820216,185.55303446451822,8.77637906637644,0.6666666666666666,0.5773502691896258,0.9166666666666666,0.14433756729740646
noise_c010,3151,3,0.533771611411363,0.1534794816444466,0.9507487518384562,0.023374324010568943,2948.823017645633,17.687504970869178,1.4988157178515005,0.22276270814850185,23.980917919179134,7.819417025031734,0.0,0.0,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,17.172085875565543,0.05150407895147277,179.6815388997396,19.196421228786587,,,,
noise_c010,3152,3,0.5134737894681076,0.14889252431954716,0.956269881455261,0.027563901840205445,2949.7792875270884,17.673410457092288,1.547257791669533,0.10562545168950066,25.31569740419503,4.3139768639063405,0.0,0.0,0.5885707091261091,0.5147183803943076,0.5885707091261091,0.5147183803943076,0.5885707091261091,0.5147183803943076,17.17487012130454,0.0514548690056453,187.83822631835938,1.8305560633442721,,,,
noise_c010,3153,3,0.5006031991744065,0.12412431012581493,0.9700520491301886,0.02568223773552277,2950.749339576219,17.649602362920472,1.5218380362949695,0.16442618614772583,25.162836899596197,5.87757367488874,0.0,0.0,0.5885707091261091,0.5147183803943076,0.5885707091261091,0.5147183803943076,0.5885707091261091,0.5147183803943076,17.17769408899458,0.05137717210817558,194.90709940592447,25.279577688436813,,,,
noise_c010,3154,3,0.5742171485624631,0.0967327772382889,0.9654798898927721,0.04745065904401287,2951.7148194661113,17.693930888262646,1.5437347841686944,0.15477077207956397,26.3287871116451,4.425173430983937,0.0,0.0,0.6514780009730647,0.5646563152363178,0.6514780009730647,0.5646563152363178,0.6514780009730647,0.5646563152363178,17.18050389024153,0.05149792238646766,188.07626342773438,4.602709066856929,,,,
noise_c010,3155,3,0.5572223606803525,0.0645349925110391,0.982422134740159,0.017447126590391285,2952.6972416008516,17.711374881849114,1.491645126608731,0.20671633130155392,24.7415050948063,5.996997053934204,0.0,0.0,0.5408520829708316,0.4683916435424692,0.5408520829708316,0.4683916435424692,0.5408520829708316,0.4683916435424692,17.18336268712625,0.05154012168905047,189.81136576334634,17.80163264175877,,,,
noise_c010,3156,3,0.5354836045364891,0.03853308096458187,0.9934951442528761,0.006220247784725231,2953.6907367451045,17.70795785327368,1.520862337984995,0.1525531025320708,25.94318168028617,8.448715357517324,0.0,0.0,0.5145214810646085,0.5006322205328103,0.5145214810646085,0.5006322205328103,0.5145214810646085,0.5006322205328103,17.186253344847298,0.05152146982778615,184.63273111979166,35.324708021588705,,,,
noise_c010,3157,3,0.5250149748927663,0.04663692972346197,0.9939901142066181,0.008884349352288086,2954.6847268593115,17.71577096507128,1.5084650375608006,0.13280856800150295,25.19754040999412,5.039185152184245,0.0,0.0,0.7697588568583461,0.20855775210629107,0.7697588568583461,0.20855775210629107,0.7697588568583461,0.20855775210629107,17.189144890784522,0.05153556365611297,189.42213439941406,14.892083880032349,,,,
noise_c010,3158,3,0.5619402642533158,0.03143484299386018,0.9869640486692807,0.012905399590519402,2955.6716909079805,17.726678239529015,1.5457360664010784,0.07018867685056225,26.022706210307504,1.7790312970470274,0.0,0.0,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,17.192015498150283,0.05155873580440307,185.8047892252604,12.969967123747688,,,,
noise_c010,3159,3,0.580405079762148,0.04397314539916172,0.9774220746968888,0.023591571791096253,2956.6491129826777,17.7079268579931,1.5039460996849041,0.15420523209261444,27.59958071356777,6.636031257552557,0.0,0.0,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,17.194858051785573,0.051495784477401614,177.66616821289062,15.120609870796919,,,,
noise_c010,3160,3,0.5210672823366408,0.05181927155100153,0.9935366780745601,0.007079342119065312,2957.6426496607523,17.71382342744053,1.4913277986134734,0.11145211205108907,23.808656466464612,3.0347509973924724,0.0,0.0,0.769758856858346,0.20855775210629107,0.769758856858346,0.20855775210629107,0.769758856858346,0.20855775210629107,17.197746843803056,0.051504308615130084,186.6558583577474,9.194983415808275,,,,
noise_c010,3161,3,0.5729902817688378,0.06367769547634458,0.9766267774574019,0.021953072258298248,2958.61927643821,17.72291115622045,1.4796102398604845,0.09452918600335504,24.10107178542022,2.5101959148011224,0.0,0.0,0.8589967506115248,0.08265108496832552,0.8589967506115248,0.08265108496832552,0.8589967506115248,0.08265108496832552,17.20058597665385,0.051522377078494296,182.04207356770834,5.874024421800683,,,,
noise_c010,3162,3,0.5597618614307499,0.038479641788712216,0.9867880681413016,0.010855069868809119,2959.6060645063512,17.723344846374935,1.5270146059759597,0.08570273075277761,26.426367733661976,5.176921308503644,0.0,0.0,0.5885707091261091,0.5147183803943076,0.5885707091261091,0.5147183803943076,0.5885707091261091,0.5147183803943076,17.203454224226206,0.051515127710730975,176.79605102539062,11.905167372070476,,,,
noise_c010,3163,3,0.47817992733397635,0.06731996515922777,0.9898446104949503,0.016100316819968485,2960.595909116846,17.73766511710783,1.6160218181039625,0.03285412624782525,28.711733753403895,2.9063246030401793,0.0,0.0,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,17.206330795218054,0.05154818932978763,192.63164774576822,21.77239488041966,,,,
noise_c010,3164,3,0.5288964203437888,0.010629829922979539,0.9973711455680504,0.0019637037681776623,2961.593280262414,17.737609372837877,1.5773927215043884,0.028431918269519584,30.79954155841905,5.022842239786209,0.18118814773223701,0.31382707760153017,0.6957096287968456,0.26352319158642973,0.6957096287968456,0.26352319158642973,0.8768977765290825,0.2919438200134019,17.209228836814663,0.051539330437822564,186.43319702148438,25.692987131088625,,,,
noise_c010,3165,3,0.554276897566013,0.04084551805800738,0.9882405190797279,0.01077864020336149,2962.5815207814935,17.72690111534815,1.5131549722842461,0.06810549726290852,27.71994395422296,3.0482022774560504,0.0,0.0,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,17.212099928195986,0.05149961084981709,192.52772521972656,9.535567561440146,,,,
noise_c010,3166,3,0.4859136103466157,0.07563421403767524,0.9883886602400919,0.004851151918964832,2963.5699094417337,17.73059264168833,1.5272115409324865,0.09418624988878391,24.827924254705508,2.5877388553314895,0.0,0.0,0.8112781244562474,1.3597399555105182e-16,0.8112781244562474,1.3597399555105182e-16,0.8112781244562474,1.3597399555105182e-16,17.214970887554333,0.05150172079903898,184.6345011393229,9.008373783437701,,,,
noise_c010,3167,3,0.4978626945409724,0.11999155506432989,0.9720071308509776,0.025660625524604873,2964.541916572585,17.755862578078514,1.5358813649290957,0.0608145198792457,23.443575935313074,1.8081395362122348,0.0,0.0,0.769758856858346,0.20855775210629107,0.769758856858346,0.20855775210629107,0.769758856858346,0.20855775210629107,17.21779367129394,0.05156670450200641,201.32445780436197,32.484550435105504,,,,
noise_c010,3168,3,0.4831273056353278,0.13433368898428824,0.9639180356177691,0.03977089748014952,2965.5058346082023,17.79528342276132,1.5531217738332594,0.09581023515603826,25.073860310207987,4.824151443095038,0.18118814773223701,0.31382707760153017,0.6362893352813864,0.5510427285107947,0.7510763145377167,0.6728542461484167,0.8174774830136234,0.7583321517663975,17.220592423199452,0.05167283908280222,201.5344696044922,22.140133602293,,,,
noise_c010,3169,3,0.5065954379455863,0.15924542215531837,0.9502892034261053,0.03845160648116728,2966.456123811628,17.815747065768985,1.5248235962940218,0.09467029209716267,21.9646691037334,1.9723493976725601,0.0,0.0,0.7697588568583461,0.20855775210629107,0.7697588568583461,0.20855775210629107,0.7697588568583461,0.20855775210629107,17.223351264617484,0.05172422201594682,182.11520385742188,13.465288479314697,,,,
noise_c010,3170,3,0.469249027106817,0.18919128023102338,0.925648381832637,0.0968356756048771,2967.381772193461,17.904920045403557,1.58343543106327,0.05314011331727839,24.600137586203942,1.5670750304762164,0.0,0.0,0.8112781244562474,1.3597399555105182e-16,0.8112781244562474,1.3597399555105182e-16,0.8112781244562474,1.3597399555105182e-16,17.22603774126941,0.05197531685307484,204.3534393310547,12.94414626755646,,,,
noise_c010,3171,3,0.4706700937950938,0.18935975206157205,0.9259282967151194,0.09198408592713184,2968.3077004901766,17.992911759580355,1.5972492902735793,0.09954517553616421,30.830244042285116,3.313246902840391,0.0,0.0,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,17.22872461617798,0.05222282432932196,196.47708638509116,19.667232159446176,,,,
noise_c010,3172,3,0.47659354129907355,0.14699162466375615,0.955929136190774,0.0552356997075495,2969.2636296263677,18.045523864167727,1.6196269143311002,0.047524728505754316,28.015608392174794,7.5697389577330645,0.0,0.0,0.769758856858346,0.20855775210629107,0.769758856858346,0.20855775210629107,0.769758856858346,0.20855775210629107,17.2314983313788,0.052367236796793906,191.41186014811197,13.514455709025663,,,,
noise_c010,3173,3,0.4803291487034483,0.13779162534927714,0.9617201207563713,0.04394928974022321,2970.2253497471233,18.088806844216318,1.5186059016882634,0.054794565570407856,26.87784660374034,5.200594332515482,0.0,0.0,0.5885707091261091,0.5147183803943076,0.5885707091261091,0.5147183803943076,0.5885707091261091,0.5147183803943076,17.234288455450102,0.05248441270854736,177.02977498372397,17.489233909216118,,,,
noise_c010,3174,3,0.45170617972631394,0.1700842555951479,0.9357879855619439,0.07462500130189997,2971.161137732685,18.161204534203286,1.5405283412259996,0.019264138731595524,26.401752000501435,3.588673117671436,0.0,0.0,0.5408520829708316,0.4683916435424692,0.5408520829708316,0.4683916435424692,0.5408520829708316,0.4683916435424692,17.23700273268917,0.05268633411030391,187.71365356445312,27.922417452279266,,,,
noise_c010,3175,3,0.45597367212797835,0.18141378090727117,0.9289119559345819,0.08010757007914115,2972.09004968862,18.239963157643608,1.5871708258544988,0.10078671994671494,26.10087406854188,4.9572360034999,0.0,0.0,0.9219040424584807,0.0984765724562859,0.9219040424584807,0.0984765724562859,0.9219040424584807,0.0984765724562859,17.239696600893236,0.05290668217108375,188.45148722330728,31.86692709548303,,,,
noise_c010,3176,3,0.5249962757841041,0.12771226409009095,0.9665233969379982,0.015925681390519527,2973.056573085558,18.25289086103429,1.52219194859753,0.14178165383597816,26.40032238536863,6.580541317317157,0.0,0.0,0.8589967506115248,0.08265108496832552,0.8589967506115248,0.08265108496832552,0.8589967506115248,0.08265108496832552,17.242499505488997,0.052935504636765066,191.4190928141276,19.741303402332054,,,,
noise_c010,3177,3,0.47620824957847147,0.17876783920830344,0.9351074859862373,0.0715932242576414,2973.991680571544,18.324011375554512,1.5410515126390323,0.13112382499255265,25.966370599108274,7.815507808541883,0.0,0.0,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,17.24521052191542,0.05313349186828452,195.34129842122397,23.796375506667065,,,,
noise_c010,3178,3,0.48906176435969867,0.09049702238474013,0.9838057458755238,0.014971357117128636,2974.97548631742,18.338799277084124,1.5309808755060086,0.09563072890297643,25.284222747948338,3.5642566795190396,0.0,0.0,0.7697588568583461,0.20855775210629107,0.7697588568583461,0.20855775210629107,0.7697588568583461,0.20855775210629107,17.248062618891513,0.05316756350151956,196.71708170572916,16.652590991575092,,,,
noise_c010,3179,3,0.5138182812609546,0.1455975372203051,0.9580992485233729,0.03256181947284682,2975.933585565943,18.36570231245193,1.5815998463632017,0.0939886841837666,27.91984990503809,3.245741355713968,0.0,0.0,0.8112781244562474,1.3597399555105182e-16,0.8112781244562474,1.3597399555105182e-16,0.8112781244562474,1.3597399555105182e-16,17.250839664051906,0.05323685426379491,176.44681803385416,17.684078468665906,,,,
noise_c010,3180,3,0.46245986772808295,0.2204309179313131,0.8975078743550448,0.12525437661018032,2976.831093440298,18.48755016328003,1.5638250807583003,0.036763375066485984,26.058352510666538,0.914348341123427,0.0,0.0,0.9848113343054363,0.026307540677165193,0.9848113343054363,0.026307540677165193,0.9848113343054363,0.026307540677165193,17.25344010064084,0.05358223999322386,183.81677754720053,29.315929347191318,,,,
noise_c010,3181,3,0.5126801254520795,0.16306860503586654,0.9473784368768765,0.04825756805962577,2977.778471877175,18.51748431634101,1.5700610883198791,0.054537066077125676,30.389555278988713,1.790706040417858,0.0,0.0,0.6328023369498899,0.15456456594093904,0.6328023369498899,0.15456456594093904,0.6328023369498899,0.15456456594093904,17.2561851977248,0.05366017435226015,199.79393005371094,5.576401331897959,,,,
noise_c010,3182,3,0.47395636324753093,0.1725553907932427,0.9391513386509303,0.06933669547943627,2978.717623215826,18.586019917847533,1.556680192062669,0.16686504872947477,29.50299057714714,5.7317781498993705,0.0,0.0,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,17.258905790306496,0.05385038868175582,214.48252868652344,14.9099171918347,,,,
noise_c010,3183,3,0.5314103711660102,0.14573116562574645,0.9556090749932981,0.03876700115363135,2979.673232290819,18.603046166886298,1.5250999360316957,0.10162933766501725,26.609828482639713,4.843528719276929,0.0,0.0,0.8326661487053019,0.25140388246473533,0.8326661487053019,0.25140388246473533,0.8326661487053019,0.25140388246473533,17.261673936293466,0.0538908086150019,176.3389638264974,12.930891249573031,,,,
noise_c010,3184,3,0.5178108342432172,0.13435329161323545,0.9639418105657022,0.027674281320440208,2980.637174101385,18.62332562079217,1.522923923172711,0.10476048495554427,25.276222262602246,1.975104862565336,0.0,0.0,0.8112781244562474,1.3597399555105182e-16,0.8112781244562474,1.3597399555105182e-16,0.8112781244562474,1.3597399555105182e-16,17.264465751310585,0.05394068912783101,180.8200937906901,13.917312610755546,,,,
noise_c010,3185,3,0.5416212792041479,0.1495223419597435,0.9514035356840155,0.016825629679506005,2981.588577637069,18.631242266352782,1.4814915663218258,0.17516429502467493,24.3988115866525,5.351963573632821,0.0,0.0,0.7697588568583461,0.20855775210629107,0.7697588568583461,0.20855775210629107,0.7697588568583461,0.20855775210629107,17.26722088264414,0.05395489345445943,179.4241180419922,26.76265257471542,,,,
noise_c010,3186,3,0.565409299616228,0.10835183698839085,0.9646236329306156,0.03187269123088553,2982.553201269999,18.621215323055644,1.451468136454973,0.1237643180647409,23.051381928420017,3.304922907708354,0.0,0.0,0.543564443196711,0.0,0.543564443196711,0.0,0.543564443196711,0.0,17.270013957897756,0.05391689461507679,170.42512003580728,15.28797681573168,,,,
noise_c010,3187,3,0.5622127661030637,0.10744993351395878,0.9662697140368657,0.024062199085920583,2983.519470984036,18.609627130180744,1.505741607732719,0.1000415699246521,23.167619736507135,2.2218003981523387,0.0,0.0,0.6328023369498899,0.154564565940939,0.6328023369498899,0.154564565940939,0.6328023369498899,0.154564565940939,17.272811355647136,0.05387444613548939,177.3098347981771,9.707673205784223,,,,
noise_c010,3188,3,0.6134133590290306,0.08865081165060532,0.9467109369825559,0.05049621116978162,2984.466181921019,18.559193140835056,1.5486087523169456,0.06826118127845927,24.625236544423682,3.0612023401469743,0.0,0.0,0.8174774830136234,0.23721565090926455,0.8174774830136234,0.23721565090926455,0.8174774830136234,0.23721565090926455,17.275551924849847,0.05371988345083201,180.14231872558594,11.325967079678167,,,,
noise_c010,3189,3,0.6180561748947948,0.08325952773470656,0.9454273978558304,0.04611276691374731,2985.411609318875,18.517533407338593,1.4895083639578939,0.08238631090928719,24.888671459974294,2.6026915385887692,0.0,0.0,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,17.278288291776082,0.05359064509334098,194.54427591959634,18.029556676501254,,,,
noise_c010,3190,3,0.6132758235030962,0.06731506091815484,0.953541825719411,0.037343133320010755,2986.3651511445946,18.48720744192039,1.539468784482561,0.10685715703939673,24.911141491788516,3.9860770414377096,0.0,0.0,0.8741854163032032,0.10895862564549072,0.8741854163032032,0.10895862564549072,0.8741854163032032,0.10895862564549072,17.28104763503516,0.053494160032236567,178.98474629720053,2.47957580773656,,,,
noise_c010,3191,3,0.6543983251447908,0.07291293305439685,0.9189231147006965,0.0583552538388074,2987.284074259295,18.432308742587928,1.5517245303727838,0.007681003030307594,25.38658442639765,1.562388067060136,0.0,0.0,0.6514780009730647,0.5646563152363178,0.6514780009730647,0.5646563152363178,0.6514780009730647,0.5646563152363178,17.283706534901967,0.05332693479763258,202.64894104003906,15.425209564685257,,,,
noise_c010,3192,3,0.6676092406157061,0.08094298424657488,0.9033573896017102,0.07127766587197201,2988.187431648896,18.36368028448941,1.493828705854222,0.19654535573732596,26.68938159618663,6.392545407833227,0.0,0.0,0.769758856858346,0.20855775210629107,0.769758856858346,0.20855775210629107,0.769758856858346,0.20855775210629107,17.28632008252078,0.05312018724195726,198.72339884440103,11.672480375276002,,,,
noise_c010,3193,3,0.67000959173326,0.04237457764955212,0.911039169858172,0.04100365342477228,2989.098470818755,18.37713476597837,1.4984020580017534,0.08517624565451185,25.594939213120373,3.819691966156115,0.18118814773223701,0.31382707760153017,0.9219040424584807,0.0984765724562859,1.0571170632011884,0.31020007936430455,1.1030921901907176,0.3881175796508792,17.288954962859716,0.05315130408366638,201.35669453938803,36.164005744134364,,,,
noise_c010,3194,3,0.6343090683416026,0.04501081639825051,0.9431278364954111,0.03338394337526694,2990.0415986552503,18.367034701717607,1.5600752185295017,0.1301775766925936,28.977266195890852,5.472586975093652,0.0,0.0,0.8174774830136234,0.23721565090926455,0.8174774830136234,0.23721565090926455,0.8174774830136234,0.23721565090926455,17.29168236862787,0.0531139530965281,189.43414306640625,24.999642063876315,,,,
noise_c010,3195,3,0.684967471835059,0.039307464265798564,0.8954584367880299,0.04352677811795739,2990.9370570920382,18.34710520970515,1.5517456396539158,0.200542135517873,25.196760585518287,6.969675410000634,0.0,0.0,0.8174774830136234,0.23721565090926455,0.8174774830136234,0.23721565090926455,0.8174774830136234,0.23721565090926455,17.29427158344186,0.053048666702180586,177.31119283040366,10.667202773071342,,,,
noise_c010,3196,3,0.6332136077377645,0.05302458333787552,0.9424041651988349,0.03692229060989259,2991.879461257237,18.35034203310976,1.5532575344244286,0.1697892761075805,24.238023422832246,6.459289606878104,0.0,0.0,0.7697588568583461,0.20855775210629107,0.7697588568583461,0.20855775210629107,0.7697588568583461,0.20855775210629107,17.29699597987111,0.053049948817474345,196.06761169433594,33.442549762745635,,,,
noise_c010,3197,3,0.6623108104041525,0.07623074596742194,0.9102003002102631,0.06784946750906448,2992.789661557447,18.378667900708166,1.5483588938762871,0.12796696734255114,25.616455313015944,3.537451679385011,0.0,0.0,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,17.299626721391473,0.053124235471083706,183.59078470865884,13.74245126647527,,,,
noise_c010,3198,3,0.6574809618554208,0.05545147299218746,0.9206596721444344,0.05047857578443604,2993.7103212295915,18.356478262949466,1.5007720628463346,0.1903228442980833,27.05020567795458,5.6958931614378026,0.0,0.0,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,17.302287587500505,0.05305227212573052,183.3105214436849,26.040741370798102,,,,
noise_c010,3199,3,0.6596042212756662,0.06147495721616084,0.9171844172591451,0.053320545835557474,2994.627505646851,18.344382923037255,1.5547801525719602,0.19295749451857655,24.864466625401985,4.600007934567198,0.0,0.0,0.6805209631051673,0.23721565090926455,0.6805209631051673,0.23721565090926455,0.6805209631051673,0.23721565090926455,17.304937943277285,0.0530095841425499,186.99183654785156,15.104158103397664,,,,
noise_c010,3200,3,0.6587069696729219,0.08297719313990404,0.9115393990674544,0.06740692153520292,2995.5390450459186,18.35820252744981,1.5738418695860326,0.12160889154101583,26.12822699073195,4.994746990566104,0.0,0.0,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,17.307571431955477,0.05304195062305952,207.3548380533854,26.378092148396462,1.0,0.0,1.0,0.0
noise_c010,3201,3,0.6338741067907735,0.055110285666566755,0.9413085177105479,0.04627908372819279,2996.480353563629,18.327712909284184,1.5110587315200366,0.1976289179707606,26.135207460539196,5.972081337698105,0.0,0.0,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,0.9067153767668023,0.08265108496832552,17.31029076932772,0.052945788648634605,181.308837890625,24.868545725313158,,,,
noise_c010,3202,3,0.6042802882693238,0.061576493568162624,0.9607600189273647,0.03691957287829349,2997.441113582556,18.307632162992782,1.4330832363961685,0.2575405729689549,22.69859716388517,8.539933229380473,0.0,0.0,0.6805209631051673,0.23721565090926455,0.6805209631051673,0.23721565090926455,0.6805209631051673,0.23721565090926455,17.313065794233626,0.0528795252408847,184.00177001953125,8.510796190627804,,,,
noise_c010,3203,3,0.6434162644065259,0.03982127797353478,0.9364635653937411,0.03571395613734224,2998.37757714795,18.283547089639704,1.4946218783609126,0.19189008844132538,24.450546484875503,4.326261181653765,0.0,0.0,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,0.7220402307030686,0.154564565940939,17.31577024048492,0.05280189672428831,196.7039540608724,12.80796078344249,,,,
noise_c010,3204,3,0.5998293186810243,0.05818669963489827,0.9641879761856506,0.03975789663386149,2999.3417651241357,18.25166828955998,1.5448890830097237,0.10816987139406654,26.562169759444842,3.3549812574299875,0.0,0.0,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,17.318554353029047,0.052701521690049914,192.65973409016928,15.047845776135622,,,,
noise_c010,3205,3,0.6049954932026892,0.06295785452235533,0.9599854985536012,0.03670298985633678,3000.3017506226897,18.215112668653063,1.5517429031756091,0.12522363430394104,28.916256061187934,10.640349188084812,0.0,0.0,0.9219040424584807,0.0984765724562859,0.9219040424584807,0.0984765724562859,0.9219040424584807,0.0984765724562859,17.32132591426094,0.052587558720004826,190.88934834798178,16.897426580499953,,,,
noise_c010,3206,3,0.5484229671638404,0.15595241879740995,0.9456717209161322,0.024393909428697666,3001.2474223436056,18.19957503779785,1.5355704833059445,0.07306547316932727,24.713041965644265,1.7820868265795897,0.0,0.0,0.45161418921765284,0.41338140465001766,0.45161418921765284,0.41338140465001766,0.45161418921765284,0.41338140465001766,17.32405559662051,0.0525345538022079,198.21100870768228,13.811778181755592,,,,
noise_c010,3207,3,0.5614428228100766,0.03711294467120103,0.9863915622894944,0.012225864163989558,3002.233813905895,18.18735963716625,1.551366733088093,0.1082645959856086,25.50059057776853,5.212276389430755,0.0,0.0,0.36237629546447403,0.31382707760153017,0.36237629546447403,0.31382707760153017,0.36237629546447403,0.31382707760153017,17.326902335503465,0.05249066365612605,189.26424153645834,13.162965437567754,,,,
noise_c010,3208,3,0.5420470619963382,0.11667253317065554,0.9682147151479841,0.041249538973107854,3003.2020286210427,18.15612407788228,1.5331442400543143,0.08079703722792726,24.90833356684422,2.266507634192033,0.0,0.0,0.8589967506115249,0.08265108496832552,0.8589967506115249,0.08265108496832552,0.8589967506115249,0.08265108496832552,17.32969627249115,0.05239225101002593,190.3771718343099,8.854593981857565,,,,
noise_c010,3209,3,0.5540736593330994,0.09849112983566213,0.9726945646251831,0.01526291707359479,3004.174723185668,18.14122277920296,1.606747940960366,0.08707245403838637,27.693144839442862,4.046290802574415,0.0,0.0,0.8174774830136234,0.23721565090926455,0.8174774830136234,0.23721565090926455,0.8174774830136234,0.23721565090926455,17.332502587616975,0.05234074155559228,206.91753133138022,3.057804249568966,,,,
noise_c010,3210,3,0.5709126523416383,0.08356386843561794,0.9717190504236464,0.03146500318955708,3005.146442236092,18.110781532228298,1.5386262078053479,0.08180789702687989,24.047945007086923,1.8724511681518639,0.0,0.0,0.8741854163032032,0.10895862564549072,0.8741854163032032,0.10895862564549072,0.8741854163032032,0.10895862564549072,17.335305724578614,0.052244506905796365,192.36368815104166,19.143786692294295,,,,
noise_c010,3211,3,0.4850941606072203,0.19364868633879692,0.9250511919388487,0.07415813972061508,3006.071493428031,18.1520430024419,1.5913406404785195,0.07772456059161867,25.115427188259073,1.79567875890886,0.0,0.0,0.8326661487053019,0.25140388246473533,0.8326661487053019,0.25140388246473533,0.8326661487053019,0.25140388246473533,17.337973408457394,0.05235595134347497,202.97235107421875,10.524535343343533,,,,
noise_c010,3212,3,0.5580217772199626,0.12229927301304888,0.9610769527513305,0.02356753541582421,3007.0325703807825,18.1294445379746,1.575500242888092,0.10086501498437031,23.353420571564673,1.7254998941498192,0.0,0.0,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,0.7849475225500244,0.22935415807323314,17.340744930223277,0.0522824494538203,198.89440409342447,28.49003077503903,,,,
